,sentiment,post
7680,1,Went for a movie. After a very long time. Butter popcorn in Satyam is yumm!
7681,1,"Chico, can you please send me the Youtube link where Adam cracks a joke about whether he's a Top or a Bottom."
7682,1,"having breakfast, my new drink is tea w/ honey"
7683,1,glad you liked them!!! thanks
7684,1,"Omg mensajito de Lau (L) I'm so glad she's THAT happy, that's exactly what she deserves"
7685,1,I just figured that I reached 595 on the country charts on mymusicstream.com and 832 on the acoustic charts!!! Wish it gets higher.
7686,1,"Happy Monday morning New week, new day, new possibilities....Embrace it!"
7687,1,"Waking up to a new home space, going to work with his little lunch box me going to a film comany launch this week life good"
7688,1,Suki is chillin at home with the girls waiting to go walkies xxx
7689,1,"in space... no one can hear you tweet,, ahah,, 'stig,, smiLe"
7690,1,Why do I have this sneaky suspicion that you are involved with the original TTH entry(ies)? Why?
7691,1,few more weeks till Shopbroker course is over
7692,1,and We gotta celebrate for Tatum's 120 Tweets! you gotta get on twitter more!
7693,1,received an email to do the Oasis concert duty!SO freaking chuffed! That's my travel sorted for London until the begining of September!
7694,1,Awww man it's raining can I borrow your umber-ella-ella? Haha
7695,1,LOL I like that idea!
7696,1,Morning World!! Happy Monday! Make the best out of today
7697,1,think think think (read : tweet tweet tweet) kayak tweety ya?hehehhe
7698,1,exactly! always good to have something to look forward too. Although hopefully there will be BNL fall tour too!
7699,1,"we are on Twitter too, trying to find other PHP-Fusion users!"
7700,1,got accepted into military police and was made platoon i/c today -
7701,1,"Elvis is secretly hiding out in a cave in the mountains... and no, i'm assuming it's a gun to keep life interesting"
7702,1,fantastic weekend.. both horses were stars! already looking forward to next weekend's shows ... is it friday yet?
7703,1,"No, but your desktop might get cleaned up..."
7704,1,Hola! Back from the beautiful city of Barcelona. Hello to all my new followers and thanks for following me
7705,1,"good choice, sometimes having a rest is the best thing to do!"
7706,1,how old google looks next to bing... I guess I should do a slight change to my default search engine to test
7707,1,Doing very well! Glad to hear that you are having a fabulous day so far
7708,1,morning issue 2
7709,1,hey that truck is a family member! Get jays nasty dorm buddies out!
7710,1,Watching the trailer for the 3rd time today.
7711,1,"hahaha yeahh of course! , in fact mine still sleeping lol u are so telented CONGRAtS for the MTV"
7712,1,nice work!!
7713,1,Is learning to tweet
7714,1,it will be great!!! Think how much traveling you are doing this summer very blessed. Your only here for a short while.
7715,1,my girl is sad because my psychosis. Going to see my therapist the next time.
7716,1,is extremely sleepy! Working all daay
7717,1,"Lol, I said that yesterday and then decided that I will use that as my first date idea on Friday."
7718,1,"About to go get lost in Harahan!! History, Dickory, Dock are connecting streets WTH!! Too country! TTYL!!!"
7719,1,"OH! And, how unnecessarily awkward is she? You dropped the popcorn ... really? It was hot though. Kind of liked it ..."
7720,1,had an really awesome day today.
7721,1,agree
7722,1,"With lot of money, You can buy all fake profiles that you find )"
7723,1,"Resolved front cover dilemma, and nearly signed off the issue to print"
7724,1,asks umuulan ba?
7725,1,THERE'S A KITTY WEARING UNDERWEAR AND HE'S ON FIRE WHILE SINGING SPONGEBOB SONGS! that make you laugh?
7726,1,I cant wait 4 the new moon 2 come out-11/20/09 YES!! ..jacob looks really good lol
7727,1,hey where fooling arnd da??
7728,1,in spanish with the true religions
7729,1,"Yo Tomorrow is my birthday, hecks mother flippin' yes. shoot if that . mofo messes it up I woill be mad. Grr..x)"
7730,1,OMGods do I love TweetDeck!
7731,1,is waiting for the New Moon trailer to load
7732,1,"In a good mood so im back on twitter, made 2 jumps today and now im drinking beers on the bus"
7733,1,"YOU WAAAAN! congratulations, we from brazil love you"
7734,1,"BBQ time. And yes, its my little girl her first"
7735,1,teeheee it's k wifey
7736,1,"Going to watch TV. My is finishing the Science work, Go on, mikifuse! You can!! Still headache"
7737,1,LOL. Methinks some people are too jealous felt excluded. Next time I'll send an umbrella luck&quot; to the Twitterverse...
7738,1,cool I will have to try that
7739,1,kletterwald in kassel bec tomorrow? GOOD LUCK!
7740,1,GOOD WIFE! MEEE TOOO...with help from benadryl of course
7741,1,cause I bought a pass and I need to go process it + yucky weather = no lines
7742,1,its in your inbox
7743,1,Another beautiful day out today!! Going to go shopping then go for a tan!!
7744,1,hi stranger!! I'm still around.
7745,1,Watching the office in world history haha.
7746,1,"I never tried TweetDeck, but Tweetie is pretty swanky."
7747,1,Well before I stick my head in the sand I thought I would ask everyone first! So its a democratic head in sand decision
7748,1,CH: Glad you guys are loving the June ish!! I think I'm putting up the Jonas poster at my desk too.. Heehee!
7749,1,"So. I got up, got busy, meds seem to be clearing my sinuses, but left brian slightly foggy. And my room of the day is done. What next?"
7750,1,having dinner now.
7751,1,oi arent u meant ta b studying
7752,1,Working on the Gernant for Congress campaign!
7753,1,"Everyone, checkout for good conversation, social media and overall awesomeness!"
7754,1,"Nope. Right now I have lettuce, peas, onion, tomato, strawberry, mint, rhubarb, chamomile and rosemary. But no Yet."
7755,1,Oh.. Tre says... Hoes Hoes.. Jus so foolish!&quot; haha stupid girl I LOVE MY BEST FRIEND!!!
7756,1,"One fine dawn, I find Puppies on my doorstep! A matter of - (Pictures of pups included"
7757,1,I read it now. Glad that it worked
7758,1,doing my homework of accounting :S in university tijuanaaaa UABC
7759,1,"yeah! actually, its early pa nga. before haggard talaga til 4am ako dito. ngayon, paumaga na lang since its raining."
7760,1,I used all of my allowance money to buy it on my first trip to Paris.
7761,1,LMAOOOO AHAHAHAAH I it when other ppl filter for me. That was f***in priceless
7762,1,great news
7763,1,I'm continuing with this theme of change this week because it really resonates with me. When I tweet I themes I learn a lot too
7764,1,Making a video for youtube for work-virtual tour of a standing inventory home
7765,1,i'll keep my old phone. don't really need internet on my phone. as long as i have my music.
7766,1,"Meh, I'd prefer Pandora...but last.fm is cool too,"
7767,1,no SNACKS until 4pm--- WHAT !@$%** I want coffee lol
7768,1,"Why do I love my tweeps?? When I go into slight panic mode, they jump to it with info! Thanks everyone. Feel better already."
7769,1,"Okay so i went out with the family and peeps, they actually got in a canoe, I was being lazy lol had fun though. It's soooo sunny today!"
7770,1,So excited about her upcoming birthday. I even dreamed about sushi last night!
7771,1,"went to the mall, bought my son tons of things"
7772,1,Do you remember where you found NBA Rookies online? I need to explain my JR fascination to someone.
7773,1,"LMAOO, i'm sorry i didn't tell you!! lmfao but it's not something i'm gonna announce bahaha, I LOVE YOOOOU."
7774,1,"Good Wife but CUAIMA , I wanna know what Pablo is thinking"
7775,1,lol have fun at work. i'm going to 'twitter' every 4 seconds!
7776,1,Left 4 Dead 2 announced. I'm fully prepared to have a heart attack playing it.
7777,1,haha! you dropping your award was the coolest thing! Congrats! Cant Wait 4 Twilight 2!
7778,1,translate what saintsfan? sorry if i spoke tagalog hehe
7779,1,I have had them a couple of times and my breast bone is unscarred I hope your's goes well.
7780,1,what are you up to Hun
7781,1,Don't you matter what ppl might say black woman your my everything.
7782,1,Gud stuff i keep watchin Perri ( lil afro diversity boy) now im just watchin sum Gok wuu2 ? x Fel
7783,1,aww hun i had a makeup collection vid but it got removed! grrr!!! im glad you enjoyed the true beauty vid girli mwah
7784,1,went to ikea and got a lovely teraruim for my venus fly trap i also go a wok so i'm making curry for dinner tonight yay!
7785,1,That's deep man. A true poet... Keep that one away from drugs
7786,1,"I'm with your Mum, definitely don't look like bamboo shoots to me I turned it on to check when I saw your tweet xx"
7787,1,"have fun Charice...it's a really cool day outside, bring umbrella it might rain"
7788,1,i am getting ready to do my monthly report... and handlin' my business.
7789,1,welcome to the club...
7790,1,"yay, good good x x"
7791,1,New Moon!!
7792,1,"Man, I'm sore from frisbee yesterday.... But it was worth it!"
7793,1,"I'm very glad that today is better, and chilling is always good And I certainly hope so too haha"
7794,1,Mon futur Tshirt
7795,1,The new Ducati Streetfigher S is amazing and I want one. Too bad it's only $18.5
7796,1,"Plus they played Linkin Park, HIM, and The Used in the last one"
7797,1,"hey, i'd have gone the have not because you ask not&quot; route ... except that i'm still waiting on my million dollars ..."
7798,1,It is all fixed now!
7799,1,Making a list of the things that are important to me
7800,1,New neighbours are nice they asked me to join them in our joined backyards for a drink...
7801,1,"Which phone are you going with? Did I ask you this already? If I did, I apologize for being a forgetful moron."
7802,1,KNOCKED UP
7803,1,off to read the last few pages of my book nitey!
7804,1,lol I'm waiting for the crude ones from u x
7805,1,I often wonder if and can go together! Good luck 2 u. Hope it is as wonderful as you dream
7806,1,hi bi! i love you!
7807,1,"you already know it.. but perez, your so funny! brazil loves you"
7808,1,me am not having anything just watching the news
7809,1,reality sucks GOING back to VEGAS
7810,1,YEEE doggies!!!
7811,1,i totally understand! you will totally be there in spirit
7812,1,U can come mop the Empire if you're Bored
7813,1,Thanks I thought it was rather funny and appropriate too.
7814,1,"Aww, I like it!"
7815,1,"the things ya say are always so true! and i loveee your bg, haha"
7816,1,"Night chick, your in the suitcase remember! xxx"
7817,1,My Mum has just made my favourite dessert ever: almond milk jelly and lychees
7818,1,Quitting time.
7819,1,~ Ha ha ha!!! That is funny
7820,1,Thanks
7821,1,is woundering if Bo Burnham is single
7822,1,Oh Praise God!! thats wonderfull to hear my frien d!!
7823,1,Haha! Awesome! Nicks voice sounds so sexy at that part!
7824,1,look it as a chess board..thanks for following me!
7825,1,I only want him for his penis
7826,1,I'm thinkin you should do a Kelly cover on the tour?
7827,1,"Yeah. Me, neither."
7828,1,- paramore and myself!
7829,1,ÐœÐ¾Ñ?Ñ‚ Email - slavchev94 [at] gmail [dot] com - Ð¿Ð¸ÑˆÐµÑ‚Ðµ Ð±Ðµ Ð½Ðµ Ð¼Ðµ Ð¶Ð°Ð»ÐµÑ‚Ðµâ€¦.
7830,1,i love the show beautiful people! but of course it wouldnt surprise me that we both would like it.
7831,1,catching up with a friend...
7832,1,Swam alot! Tirrreeed
7833,1,I'm sure you look great in bathing suits! Dont hide in a cave lol..yay summer is here
7834,1,hehe i do yoga when im stressed/annoyed etc. helps lots
7835,1,MY NEW TWITTER ACCOUNT WOW THIS IS OKAY..... SOMETHING TO DO ON MY DAYS OFF
7836,1,"Lashing out? Maybe a little. As for a win, I don't think so. We aren't in the first rounds of yet!"
7837,1,awesome day! soooooooooooooo happy
7838,1,is at the baseball game with his awesome gf kara!
7839,1,Is it wrong to rock out to Vanessa Carlton on the Penn turnpike...? Karaoke style!!?
7840,1,Trying to win tickets for the bbash....
7841,1,sweet_ kryptonite!ilove that song
7842,1,Coolio. Thanks bro.
7843,1,no problem at all! I hope it's working for you soon! tech problems are the worst.
7844,1,"Lastnite straight wins made friends Rob, Chris, Bronco, Taylor, Eric, Mike, Merle. Only gave up 4 pts in 4 games to Matt/Brian"
7845,1,Free monthly repatterning tonight also 5 PDT : u can proxy in if can't be there live
7846,1,in ringwood already - thanks eastlink
7847,1,jordin sparks in 5 days graduation in 10. life's good
7848,1,watching UP in 3D!!!
7849,1,Baking cookies for some awesome people.
7850,1,lol at Dimey and Celine!
7851,1,"In a surprise turn of events, looks like I'll be in SF for YaoiCon this year with Anyone else going?"
7852,1,i have a feeling i'll be having weekend retreats in ruidoso quite often
7853,1,watching i'm a celebrity get me out of here...purely to see how heidi spencer will handle it haha
7854,1,Thanks for all your notes - I am aware that my avatar has been kidnapped by Twitter Hopefully it's just a tech hiccup will be back soon
7855,1,Laughing at myself.
7856,1,i think it was a greet! and that was goood!
7857,1,"hey budddddy you should totally follow me, please?! i've gotten you alot of followers i swear."
7858,1,"oh yeah, I'm sure! hope it gets cooler for u in SoCal"
7859,1,had a good day today... put some extra hours in at work.. about to call it a movie night.
7860,1,Thanks! Are you prepared?
7861,1,- With my boys!
7862,1,Yay new clothes always make me feel better.
7863,1,Yay! My mother in law is on twitter
7864,1,- did you see this??? Haha.. new US magazine..
7865,1,"FINALLY! YAY, ive been missing TAITV"
7866,1,i have to be at a wedding rehearsal tty guys later
7867,1,PLEASE CHECK THIS PIC AND COMMENT ME IN A MAGAZINE OF MY CITY brit related@dwayneparker
7868,1,Im goin on an NCIS kick then sleeping. Twoo of my favorie things
7869,1,Thanks for writing Andrew. It's always nice to be first. It's unlikely that I'll be the last MD you encounter on Twitter.
7870,1,im watching too. and wearing my DMB shirt
7871,1,"Ooh, whatcha makin'?"
7872,1,night
7873,1,Thanks for the [ not E3 ] love
7874,1,Congrats on being in the Top 10!
7875,1,"wooh, i love i actuallly just saw her win her awardd"
7876,1,Omw home. So hungry. Arroz con gandules and salmon from yesterday are waiting for me.
7877,1,my Husband would be one happy guy if they had never gotten together. I would be upset.
7878,1,Photobucket time. yes be scared. (JBPO)
7879,1,Just made some of the best fudge crownier ever! Wanna come try some?
7880,1,thanks. I've turned on a lot of people to UT recently!! Any plans for a next release?? Thanks
7881,1,yeahhhhh mate Let us know how the rebuild goes. Are you going to blog the pains and pleasures?
7882,1,I wouldn't want you to fuck him...I'll do that happily
7883,1,fairy tacos! Love that
7884,1,If you really want some relaxing music for your Zune check out an artist called Chicane. Superb! Great for relaxing
7885,1,Finally ordered the Catstronaut shirt
7886,1,Watching Maneater on lifetime... It's my guilty pleasure dont judge me
7887,1,Got my phone back. Watching Bring It On
7888,1,I count on it. I so often need proper motivation to focus long enough to write some of my thoughts down ..
7889,1,I admire people who can make inanimate objects (particularly anything to do with cars) obey them.
7890,1,= Nintendo Wii Giveaway...Enter to Win!
7891,1,goodnight!
7892,1,ok thanks
7893,1,Hey wanna hear how to get the bank acct? Wire me 1 and ill wire you 1 and then they will be open 49694
7894,1,-I freelance out of Atlanta. serves as a mentor to me! He tells me that ur a beautiful spirit. I can now see why!
7895,1,welcome to Twitter! Might want to follow:
7896,1,talking with Margarette on the phone for about 10 minutes.
7897,1,"you checking out jk.net, sooo many pics and vidsss"
7898,1,nice! i'd like to feature this on somuchmorehawaii.com if that's ok with you.
7899,1,I'm developing a project for iphone and the web. Would love to know more
7900,1,Thanks for the updates for those of us who can't hear it!!
7901,1,Please tell me it's you guys.
7902,1,Loving the weather today - it has been beautiful and I am blessed to work from home where I can open windows doors
7903,1,"Awww, I'm you."
7904,1,"Hey! I bought my domain for $10.00 a year. I thought it was a good deal, and Blogger did all the setup for me."
7905,1,Everything alright? How are the kiddies?
7906,1,pls do not hesitate to link us to a picture of you in a piglet costume.
7907,1,I can see why is 'mad' about you!
7908,1,"Ooh, could ya link me to the page cos I lost it?"
7909,1,"oh boy...hear u go wit the darkskin phobia lol...I'm good, staying out of trouble"
7910,1,"Coffee w/ maybe I'll hit the gym after, Christy got me all motiovated"
7911,1,Good thing I switched to watermelon. Then you can slice and share. Use those Japanese knives of
7912,1,haha it's all good mr jaynes ...
7913,1,"Ooooh, sounds complicated and techy."
7914,1,"said Calidornia to my Professor today, I'm a senior in college...*shakes head*...thanks Crystal! HAHAHA!"
7915,1,soooo excited.. my mommy will be here on wednesday i havent seen her since march.. ive missed her
7916,1,"i wonder if xbox project natal will spawn a line of exercise games, to compete with wii fit. maybe I should make one"
7917,1,partying is overrated! do what you have to do first.
7918,1,he's soooooo cute. *hugs*
7919,1,Tag you're it!
7920,1,EMAIL Free***! Im a PRO. if you want me too i could make one for free or for money email me at austinwelborn@live.com
7921,1,Oh my. I am very bad at Twitter. Looking forward to Friday
7922,1,i might go for the tusin'.. doesn't that have some alcohol in it?
7923,1,LOL..yea but hopefully not for long
7924,1,haha! bad tin! i never took leno 4granted. he's hilarious. i'm glad he's carrying over headlines jaywalking 2 his primetime
7925,1,Thanx...u inspire me as well..I watch what u do and how hard u work and I marvel at your drive and determination. Thank you.
7926,1,Thanks....
7927,1,"will do, lovey."
7928,1,~~Red Hot Chili Peppers Tissue&quot;~~ â™«
7929,1,praise the Lord for very best friends! just picked mine up from the airport.
7930,1,"picture also, threadless is having a $5 sale. WIN. ..."
7931,1,omg so sad? marley dies?? not quite the ending i had been hoping for... hills finale rerun
7932,1,Having troubles waking up in the morning? Be like me and chug a HUGE glass of water before bed... you'll have no more troubles!!
7933,1,yay it works
7934,1,Lol! That's C's surname.
7935,1,laying in bed. watching viva la bam. dwelling on today's events. it's all goood.
7936,1,"LOL Lucky for you, that is the one that I wanted anyhow! Can't drive and don't want the ugly furniture."
7937,1,somethings gotta give....great movie
7938,1,welcome to my world....no official denied email for Lily yet hope I sent it to the right person - s'ok we're still awesome
7939,1,poor baby! ps- ate at chik-fil-a today thanks to you
7940,1,you offer?
7941,1,I could stay up all night listening to music...BEST.THING. EVER.
7942,1,slow but sure. I'm think I'm getting the hang of it. Thanks for the
7943,1,i feel better now. My pockets are less empty and my tummy is more full
7944,1,"Just back from in 3D, again amazing"
7945,1,VIDEOCHATTING WITH EMILY!
7946,1,dangs! Sure u'll do good. And hope you doin good in ur exam today!! LoL at stench makin everyone else fail! *fingers crossed*!
7947,1,...
7948,1,"should restart your phone once a day, and always after dl'ing apps"
7949,1,i just started i think it's starting to show a little hehehehe
7950,1,"I agree. And that is the point of making your case, everytime. So that your style can shine through."
7951,1,petey pablo -freak-a-leak.....is my sex theme soooong
7952,1,just got back from good coffee with even better friends. I miss them. Heaps. Goodnight twits Up early to tutor in the morning
7953,1,Ok so do we have U laughing yet.. or did U start runin.... We get the longer U let us go!!!
7954,1,Woot like i got my launch toast all set
7955,1,EeEeEeEEeeEeEEEeeeeeEEEeeKKkkkkK!!!!! *does the happy dance for you*
7956,1,"Yeah, I pretty much do it all."
7957,1,She's AWESOME
7958,1,nigga peeps in cali be sayin which i have learned to love b.t.w and like i said get in line!
7959,1,that sucks ... sue them or something
7960,1,LOL - sorry about that.
7961,1,Good morning
7962,1,"Hey, lookie... Bill44 is trending.... must be more Albertans on tonight!"
7963,1,enjoying my afternoon..
7964,1,"if you have some info re the end of the world, some of us might find that info useful, sharing is caring after all"
7965,1,alright alright i got it - Slumdog Millionaire soundtrack!! A. R. Rahman M.I.A - perfect!
7966,1,OH: Shank ya!
7967,1,thanks! good luck to you too!
7968,1,how muuuchhh for your mac book
7969,1,"on d flipside, health downtime is very good thing. i get to clean my room"
7970,1,that's even better to know! have you given us a testimonial yet (for the new site)?
7971,1,Nope not yet!
7972,1,feels 110% better after a day of rest
7973,1,"haha,wow,sharing the same bday as Oprah...hope u share the same successes are hers too!"
7974,1,Leaving in 2 days. I already started packing
7975,1,I'll record as much as I can for you!
7976,1,Those who voted earlier can vote again now u can vote once a day xoxo
7977,1,ohh yaay thanks hun! XP. i got the pic of my background from MTV.COM how are you?
7978,1,- Last nights ride. That hill hurt
7979,1,Couple of meetings fixed for the evening... Pretty hopeful stuff!
7980,1,hopefully so. and hopefully you won't be completely worn out getting things done.
7981,1,"thanks Tiv, move it forward by"
7982,1,i made his eyes and heart smile
7983,1,yeah it's great!! love it so much!
7984,1,"will have to be extra careful and take it slow. But what has to be done, has to be done"
7985,1,Warming up for the pitch workshop by writing slides at the airport. No breakfast yet. Living the dream.
7986,1,"Lucky guy! Tell Conan hello for me. He and I are old buddies...really, we are! I'll have to d/l the show and try and ..."
7987,1,These are cool - the inappropriate laughter part soooooo valid
7988,1,Another beautiful day Looking forward to writing more of my CBBC breakdown this evening!
7989,1,stoked for warped tourrrrrrrawrrrrr
7990,1,haha dude did u get a letter home saying u failed to hand in an assignment 4 hos? i did. dude it was like a day l8? wth
7991,1,"...google xml sitemaps, knights of cydonia, liz comment counter by ozh, no howdy, ozh' better plugin page, wp-flv, wp wetfloor"
7992,1,Didja pick one up? So many cheap electronics right now.
7993,1,had to run out. Will save the dancing for Friday beers.
7994,1,"back from school,and walking with my daughter.Oh,my back is hurt!She wanted to jump all the puddles,and I have to lift her up every time"
7995,1,"you can get enough workout without the board, you will see, for more fun get the board"
7996,1,PS Jolt Gum must be working very well since I'm still up
7997,1,"E3 actually starts on Tuesday, my friend. Some cool announcements at some press conferences today, especially MS."
7998,1,"no .. not been there, but shall put it on my list of places to visit"
7999,1,got fibre club for June - Yoda bargain please
8000,1,"Finally, the designing is done... ...feedback welcome"
8001,1,born in the 80s. a child of the 90s. an adolescent teenage turned young adult 21st centurion. what a ride. goodnight.
8002,1,Assistindo simpsons no hostel em Adelaide
8003,1,I knw weather been gr8 x
8004,1,i'll stop complaining now.
8005,1,undestood twitter
8006,1,Its funny watching my two babies laying beside each other. It just looks like two furballs
8007,1,going to sleep. fun day tomorrow!
8008,1,i will have fond memories of where we met too awwww
8009,1,twadget is good for sidebar...it also chirps
8010,1,much appreciated!
8011,1,Feeling reaaaaaaal good. Loving the sunshine
8012,1,hummmm.. I will get hate mails for this but short answer is NO.
8013,1,Moff to college in a bit. I want to walk through this lovely sunshine.
8014,1,Just listened to Blink 182 and think they are my summer band of retro
8015,1,it's the right link btw!
8016,1,WELL DONE
8017,1,is reminding me how cool InDesign is. Its been far too long since i worked in the print industry! 72dpi makes you lazy
8018,1,Thanks for the tip I need to start playing again!
8019,1,That's so awesome of you guys I can't wait to listen to it! Thanks for the new jams! I still rock Vol.1 too
8020,1,Quick cleaning the pc first. Then sleep! watchin friends for now...
8021,1,- Me&amp;Talita.last friday at Flo's cellphonepic.bad quality.
8022,1,Can't stop myself to watch the New Moon Trailer. 7th January yaaaaay
8023,1,Going to the beach to see the sunrise I'll be at school a few hours late
8024,1,forgot its my last day tomorrow at work this wk as im off thursday and friday woo hoo
8025,1,Hahaha did they make you wear leather hot pants with your ugg boots? I know I'm sarcastic
8026,1,"im listening to greenday sorry, im not actually goin any where lol"
8027,1,got your text! see you soon then
8028,1,FB blocking isn't a major loss IMHO
8029,1,can't wait to see your performance tonight!! And I love your drawing during the press conference yesterday
8030,1,life in the reverse means what? Call-center folks work in night and sleep in day-That's my understanding of 'reverse'
8031,1,Good luck on your state exam!
8032,1,aww! Haha i love all of youu! (as in the boys and their fabulous band!)
8033,1,"Happy Birthday Have a great day, and many more to come."
8034,1,i can't believe you DREAMED about MSN. and worse of all i was in your dream.
8035,1,Check Out My Website! WWW.DAISYGERBERA.CO.UK.....
8036,1,Join Marketing School for tiny fee - I did
8037,1,"Noooo, your cool Who knows WHAT they are up to!!"
8038,1,Another glorious day. Out on the bikes again today. Pushbike motorbike this afternoon. Pushbike again early evening
8039,1,Have you got a link for that - save me googling it myself
8040,1,"It's June! almost time for school! I can't wait to see my classmates again! see the boys taller than the girls, this time. haha."
8041,1,I can help u change ur picture.
8042,1,wow. i'm in the best mood that i've been in since... ever.
8043,1,please follow me
8044,1,Day Lovin it! ~Melba~
8045,1,haha it's alright and yes he was!
8046,1,so exited hope bb has good housmates lovin the design
8047,1,"I'm going 2 start following Lilly Allen, her Chris Moyles are so funny. He has a thing 4 her keeps tweeting her. x"
8048,1,goooooood morning
8049,1,That was the craziest movie evar! The book was better though.
8050,1,twilight is amazing the books are even better though! They are so good! x
8051,1,"maxus has a new logo! I love it, sleek and simple"
8052,1,Ohhh!!! made it to the trending topics list
8053,1,"and like laughter, smiling is great medicine!!!Does wonders on the heart"
8054,1,nothing but ready...
8055,1,- THIS ONE!! It's really nice
8056,1,lunch-time
8057,1,It was a Tuesday-free day today
8058,1,Planning a trip to Hyd this month!
8059,1,"I'm doing well, thanks! and I thoroughly enjoyed your twitpics"
8060,1,it would only be another yes for the mush that is best
8061,1,yay! but sounds a little strange
8062,1,"gotcha. I'm sorry. But still can't wait to try whenevr wish I had the skills, equpiment, space, drive to make something, LOL!"
8063,1,I usually don't like stop-motion but this one has people in it so I really enjoyed it
8064,1,Just finished dinner. Say hello to dessert: chocolate cake!
8065,1,"Besides me sounding like a man and still having whooping cough, I'm good! Not dead...yet"
8066,1,There are three Adrians in a row on our street. quite an amusing coincidence
8067,1,"Ah I didn't know that - in that case, I'm excited. I should have known really with the Sam Max titles"
8068,1,"Actually, would have been more appropriate"
8069,1,Holy shes! 5am ! Good nite
8070,1,"took the test of Shallow Water Workout, think I can pass ? actually swimming is the only sport that i'm good at"
8071,1,beautiful poem you should render it as a picture and put it on twitpic
8072,1,hi Nuno As I mentioned you I'm ready for short interview - I've prepared a few questions so I'm looking forward to your replay
8073,1,thanks
8074,1,Margaret! I miss you already. I hope you have an amazing trip!
8075,1,"Heading off for another day of cleaning houses. I owe, I owe..."
8076,1,playing a few songs with Tapestry at the 12 bar gig in London! Can't wait
8077,1,Second day in my cute little office! Lets get our engineering on
8078,1,Thanks for the kind words. Glad it had at least some positive impact!
8079,1,good luck on the interview!!! you prob won't get lost...i bet your interview will be in the first main building
8080,1,4 hours sleep. Bout to go back to bed. I love not having school
8081,1,That was a leading statement but I think you knew that.
8082,1,all dressed in the doggy scrubs! haha first day at my internship
8083,1,how about this as your new photo my photography is pretty awful to be honest..xx
8084,1,will look forward to that pic of
8085,1,hello u enjoying the last day of sunshine?
8086,1,sounds like an awesome party! !!!
8087,1,uk ready for ya will you be round nottingham way?? hoping so
8088,1,"well i will go to the lunch now, im almoust starving haha ( not )"
8089,1,Good morning
8090,1,Whew...was a bad day. But it's getting over!
8091,1,"school is near, which means one thing: soccer."
8092,1,"I do so love the duplicates&quot; function in excel 2007, saved me hours this morning"
8093,1,Im done with the infusion of doom. Now to home and catch up on some much needed sleep.
8094,1,Sosososo happy about the liverpool poster and the torres card i got today
8095,1,I refuse to give up on learning Flash and After Effects. It will happen when I can find time. No baby to keep me up.
8096,1,12noon is my deadline. I'll make it today with no problem
8097,1,i just got money thrown down my shirt by shit and tina lol
8098,1,"a doofus indeed ive been listening to britney for a large proportion of the day. dude, i am TOO cool."
8099,1,"Ben, it's currently 19C here! Coldest night of the year so far! I wish you could see my smile!"
8100,1,I guess you and i learned the same thing this last week then!
8101,1,omg i work out wt that too lol -in tan color thou
8102,1,Off from work today!!!!!!Yea!!!!!!! It's beautiful out!!!!! I'm LOVIN today
8103,1,"That's awesome, Jer! Way cool!"
8104,1,It was so cool with Valentine and Maria
8105,1,school waiting for class to start....ugh....I need COFFEE!!!! LoL
8106,1,Looking for a new SMS sending solution? Get Â£6 FREE SMS with every iTAGG!
8107,1,UP is such a good movie. everyone should see it
8108,1,"Yay, Alison is on Twitter! Welcome !!"
8109,1,loves the rainy days makes me want to walk. (party)
8110,1,wow that is something you have in common with your character bella..lol.. i thought i was funny
8111,1,That's so cool. The Steve Gadd Secret. Whatever it is
8112,1,Run into
8113,1,Greg passed his low voltage test and is a certified electrician!!!
8114,1,"Haha, two years is pretty much the same as two years and twenty minutes, honestly."
8115,1,EFF you Larry - Spence
8116,1,WE LOVE YOU LORENA ROJAS.. From your fans in Philippines
8117,1,My first concert was debbie gibson!! Loved her!
8118,1,"what time would you guys be doing TT tonight? I might be able to go family will be there ALL week, TT only today!"
8119,1,"Can't get it to work as yet, thinking there MUST b a switch in the garage. Exciting! I have plans now 4 fairy lights around the parasol!"
8120,1,Daddy needs a new pair of shoes! Wookiee needs something new to chew on... or not
8121,1,"Y'all are lame with your non avatar twitter accounts. Stick a picture up, for snarf's sake."
8122,1,Finally worked it out on the third try of trying to direct message.
8123,1,: i knew it. i just knew it!
8124,1,"Hey, I can understand needing to work that way. To write something like poetry, you'd probably need pen and paper"
8125,1,Not as much as her chicken curry - I tell you that
8126,1,cool! good luck greetings from Argentina
8127,1,2day is a new day!RIP Tonio.. we got em! See u lata. hopefully not soon tho! Love you ill saya prayer for you the fam!
8128,1,"probably. they're a pretty great operation. going to their website, tho, im sure ull be romanced by a few more varieties..."
8129,1,Lovin the In colors - but...what exactly is a Razzleberry?!? sillies. Happy Stampin (Up)!!
8130,1,"LOL, dont be sad....he doesnt listen to me either! But, I like to pretend he does"
8131,1,I suggest you gonna use for Mac (http://bit.ly/6FXY) instead of i'm sure you will like it
8132,1,"you, on twitter... well welcome to your productivity hell"
8133,1,Thank you
8134,1,ur awesome!! I LOVE your song it last 4ever&quot; it's sooooo good! Ily
8135,1,sii ...
8136,1,has his call backs tonight! Pretty Exciting! plus it's thunder storming! yay
8137,1,Going to take warm shower
8138,1,Gonna start badminton again next week - this is a step forward
8139,1,"it is a nice day today. we better enjoy it while we can, summers coming."
8140,1,thanks love! See ya highlands!!
8141,1,Watching Gamespots Top Games of E3
